Id,Label,timeset,account,1,2,pr_indegree,pr_indegree_normalized,pr_domain,pr_proximity,pr_rank,pr_rank_min-max-normalized,indegree,outdegree,degree,weighted indegree,weighted outdegree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks,clustering
7355,7355,"<[8596618.0, 8864142.0]>",0xd8e262127b03e446f2c79b19ef01e814b5c9477f,8596618,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7356,7356,"<[8596618.0, 8864142.0]>",0x824878ddfbc7e04f9a694f7b186fc9aa03aa0a98,8596618,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7357,7357,"<[8596619.0, 8864142.0]>",0x60b38e051d87f02a9f521c4334f650b2c02d0ed4,8596619,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7358,7358,"<[8596620.0, 8864142.0]>",0x713fb8864b8f20b29424ce70de3685d5ee23a5eb,8596620,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7359,7359,"<[8596620.0, 8864142.0]>",0x9522010f546a6100aa0a696e9e431879736b7a9a,8596620,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7360,7360,"<[8596620.0, 8864142.0]>",0x02acc04aa85fafcf1f07bf69711f07ef778de4f7,8596620,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7361,7361,"<[8596622.0, 8864142.0]>",0xe2176e4c2bf1b0a48522dd43b664f1352142ade0,8596622,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7362,7362,"<[8596622.0, 8864142.0]>",0xdd563e8774b22a5747d741ffd46f5f62ad27f507,8596622,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7363,7363,"<[8596622.0, 8864142.0]>",0x8adcef9d4ccc9c7cc3e488360d5560fb6008c2cf,8596622,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7364,7364,"<[8596622.0, 8864142.0]>",0xdc6729919499094b497e8a05870f2a9045315747,8596622,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7365,7365,"<[8596623.0, 8864142.0]>",0x8eba11d10c1c9d2c8c3b35577b6a1ee94eeb780b,8596623,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7366,7366,"<[8596623.0, 8864142.0]>",0x7f41ccafec3e738b58f452d6b2b52b0843da1630,8596623,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7367,7367,"<[8596623.0, 8864142.0]>",0x1f15e73918ac7b340fc9d7f516bd2ec74760a935,8596623,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7368,7368,"<[8596623.0, 8864142.0]>",0x038cfd268c1aad09f4c489c3999ed7ce74d696cd,8596623,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7369,7369,"<[8596623.0, 8864142.0]>",0xfbde9b21dbdc7f5be9f7374ea9974f9adf698547,8596623,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7370,7370,"<[8596623.0, 8864142.0]>",0x821c5cf67d319fa789d64968f45735db7846cd06,8596623,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7371,7371,"<[8596625.0, 8864142.0]>",0x223cca0334ab0c7dc90df0c014024d49b6fe7cf9,8596625,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7372,7372,"<[8596625.0, 8864142.0]>",0x1ee992ddd400430c95c34db6a6dccc3cc7ca45dd,8596625,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7373,7373,"<[8596625.0, 8864142.0]>",0x918f0c1f96bbf7e3e476484abd7b8192ca372991,8596625,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7374,7374,"<[8596625.0, 8864142.0]>",0xe3cd63287744b291e925b797f1676668a7bff779,8596625,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7375,7375,"<[8596625.0, 8864142.0]>",0x65c60b2e05ad103c8243203b66b4a035b5f4ff43,8596625,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7376,7376,"<[8596626.0, 8864142.0]>",0x7ab0fed43113eab5dcff79611888f2acafe49d2c,8596626,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7377,7377,"<[8596626.0, 8864142.0]>",0x6ca40c79c0356b29b1c209e88dd1ee4df03d5f3a,8596626,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7378,7378,"<[8596626.0, 8864142.0]>",0xdcd722125d84ac0d7dc87386314c82a4ed52dbb2,8596626,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7379,7379,"<[8596626.0, 8864142.0]>",0xa75e13e5ab56e2c380f03e4d05803541e0602e73,8596626,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7380,7380,"<[8596626.0, 8864142.0]>",0x295b9be8d96999cc5fe1d9f07ad44d597b71dfa5,8596626,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7381,7381,"<[8596628.0, 8864142.0]>",0x8089171565b0a5057b9ed5bc6f60b6f022121ee3,8596628,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7382,7382,"<[8596628.0, 8864142.0]>",0xbc05c8b13e92282c36ff1a3d9112545bc8ab3e18,8596628,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7383,7383,"<[8596628.0, 8864142.0]>",0xf6efa1c51a888aabaa64ef309b86a181e8de2c3a,8596628,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7384,7384,"<[8596628.0, 8864142.0]>",0x5b0ace89d7961036c64bb5e0c29375827c77a26b,8596628,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7385,7385,"<[8596630.0, 8864142.0]>",0x50f002f2dcba50332b71fee33f3b8360bbda6d14,8596630,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7386,7386,"<[8596630.0, 8864142.0]>",0xf9b195ee0d7ba2b2cf238c4c883f915de43ad536,8596630,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7387,7387,"<[8596630.0, 8864142.0]>",0x9ba3fa3c6e23e64863cd7eb803606dbcb56aa48b,8596630,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7388,7388,"<[8596630.0, 8864142.0]>",0x01cf7c4bb8306ad65600c7a811a74693b5f5b60a,8596630,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7389,7389,"<[8596630.0, 8864142.0]>",0xd9db8ec62c0d30c899aa783c4c1972af1d2005f2,8596630,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7390,7390,"<[8596630.0, 8864142.0]>",0x19097c22d089a1e8623c2347be439e5b1727f60a,8596630,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7391,7391,"<[8596632.0, 8864142.0]>",0x912b25f0007ab245f26ce8ff1ee9c44e7ae1eaf0,8596632,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7392,7392,"<[8596632.0, 8864142.0]>",0x07153030f71f1d514cf9480a6fd89978932d846c,8596632,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7393,7393,"<[8596632.0, 8864142.0]>",0x5192e721e2d7d9f738ea240aaeba1b087b64a007,8596632,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7394,7394,"<[8596632.0, 8864142.0]>",0x5a8cee6cd9d00338c5203287233d9f339fbc8062,8596632,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7395,7395,"<[8596632.0, 8864142.0]>",0x878e7462a174da2767e045bc57f29d9f1a1d1911,8596632,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7396,7396,"<[8596632.0, 8864142.0]>",0x19a69c644b07f721ee48e5ab669c205882b7440b,8596632,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7397,7397,"<[8596632.0, 8864142.0]>",0x13d54b5de8c3bf47d2a2c410928600a836b1e119,8596632,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7398,7398,"<[8596632.0, 8864142.0]>",0x4e2a6c69b6c758501a4dd7cf6d50eabf9acc2714,8596632,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7399,7399,"<[8596633.0, 8864142.0]>",0x012f29b46a8e5517c7c06336429d844253ce3188,8596633,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7400,7400,"<[8596633.0, 8864142.0]>",0x59a60d4b9269a94d13174f6b1616c8134cb6a3cf,8596633,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7401,7401,"<[8596635.0, 8864142.0]>",0xba38e9d48c3446827b0bb546f1d4a3556abfa8e8,8596635,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7402,7402,"<[8596635.0, 8864142.0]>",0x6b6ffca906f6ffd96c29c97c3a95afdcf0130eb8,8596635,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7403,7403,"<[8596635.0, 8864142.0]>",0x87569acb86b9323ffe1b090f12d9d50392f2bfd8,8596635,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7404,7404,"<[8596635.0, 8864142.0]>",0x50ebc063b375479b9593b13a401ddec46a4f0c8b,8596635,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7405,7405,"<[8596635.0, 8864142.0]>",0x870b893e20662b0925eadd280a4c489ea03defa5,8596635,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7406,7406,"<[8596635.0, 8864142.0]>",0xf71778064b1dce9ec4bc92b0bc8783f7237d889a,8596635,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7407,7407,"<[8596635.0, 8864142.0]>",0x1b7db09151aad0ced1090664e95ab994bdeda322,8596635,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7408,7408,"<[8596635.0, 8864142.0]>",0x1abd76c4c88dab96c6a84acdc719b7461ced1d0f,8596635,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7409,7409,"<[8596635.0, 8864142.0]>",0x8faed6d879569560b3525201ed55b6c301755e32,8596635,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7410,7410,"<[8596635.0, 8864142.0]>",0xf16601d772618d1ac4b706810afe5e5ac7c09000,8596635,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7411,7411,"<[8596635.0, 8864142.0]>",0x676b549a9f8859bb876f23419a660016e6c12332,8596635,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7412,7412,"<[8596635.0, 8864142.0]>",0xc10835a6d20e408c2f574ed9bb4ced82ebadcd0a,8596635,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7413,7413,"<[8596635.0, 8864142.0]>",0x3f3f6acae9a4461e63613036505d5915b305ee2b,8596635,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7414,7414,"<[8596635.0, 8864142.0]>",0x93a28e3a3e3c20528dfcd8f533b4884c2300b54b,8596635,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7415,7415,"<[8596636.0, 8864142.0]>",0x16fa467ace592a0d937c18e87c6639609e8704e5,8596636,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7416,7416,"<[8596636.0, 8864142.0]>",0x57251ad77c8ecaa03324bc4016d1e4ac6bc5fedc,8596636,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7417,7417,"<[8596636.0, 8864142.0]>",0x6cb1aab96e6e6fd53bcf006b92cd2c7942e742d1,8596636,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7418,7418,"<[8596636.0, 8864142.0]>",0xa54181aa8a82803e762c04af6a8d369dc0634359,8596636,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7419,7419,"<[8596637.0, 8864142.0]>",0xdfaf0e5ea1fe7646ed7f021095f21d9bebd18ec4,8596637,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7420,7420,"<[8596637.0, 8864142.0]>",0x6b94219e720e672bb209f9764eb993bbdddfc0d4,8596637,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7421,7421,"<[8596639.0, 8864142.0]>",0xec0ce650d876fd90a80f26fa8ba594129ceee3df,8596639,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7422,7422,"<[8596639.0, 8864142.0]>",0x6308ca7f60d265f6e3f3a468ea57fa0001da99a7,8596639,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7423,7423,"<[8596639.0, 8864142.0]>",0x64fc4ab5022534d3793a985a2529c2393519294e,8596639,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7424,7424,"<[8596639.0, 8864142.0]>",0xf1b451ed358f7e7b62e569f1aeeadf85771380dd,8596639,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7425,7425,"<[8596639.0, 8864142.0]>",0x6a79dc103028b84c4d413b5b73aaf3b1bef1aa75,8596639,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7426,7426,"<[8596639.0, 8864142.0]>",0xb44857e039b1b54f29a60c025778d47853626552,8596639,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7427,7427,"<[8596639.0, 8864142.0]>",0x744cca7b842ad6d3461a736b357ff53bc712897b,8596639,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7428,7428,"<[8596639.0, 8864142.0]>",0x2bbeb0598f3f6cc0606d48116527d076b72a2686,8596639,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7429,7429,"<[8596640.0, 8864142.0]>",0x2da594fea5c1db6377880438ea5ecbab16b1359f,8596640,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7430,7430,"<[8596640.0, 8864142.0]>",0xd9f6bca5747dea20d704a8cce24096d33b63b91e,8596640,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7431,7431,"<[8596642.0, 8864142.0]>",0x0ebb3e26fa30bcaa41fddd8c183e27407c7e7252,8596642,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7432,7432,"<[8596642.0, 8864142.0]>",0x3824432ac307981e35852772e3439e96274adc1d,8596642,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7433,7433,"<[8596642.0, 8864142.0]>",0xfcfdd543e41cf71f820e4986ed177efa94f32dc5,8596642,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7434,7434,"<[8596642.0, 8864142.0]>",0x233bed2529f62a24b9be1a797a7fea6dedad6e0e,8596642,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7435,7435,"<[8596642.0, 8864142.0]>",0x77502596c06f77cd5e98e5c98581b17dbf28e1fd,8596642,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7436,7436,"<[8596642.0, 8864142.0]>",0x134921040c3287f7d10a70d2f159f5dd1892bd34,8596642,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7437,7437,"<[8596642.0, 8864142.0]>",0x8e00f79014c65bee74768e4628b47af9d491b29e,8596642,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7438,7438,"<[8596642.0, 8864142.0]>",0xc570383b49fec05c024ccdca52f737bf6761b450,8596642,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7439,7439,"<[8596643.0, 8864142.0]>",0xc2c2c9270498e393fc936fdf45ad69c0dedc1b87,8596643,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7440,7440,"<[8596643.0, 8864142.0]>",0x61cdd65343fd2d164b5f76f765fa4818d374cd74,8596643,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7441,7441,"<[8596645.0, 8864142.0]>",0xa323affcfd9e4d599be04229bd8e8ad3b1df8a9c,8596645,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7442,7442,"<[8596645.0, 8864142.0]>",0xd83ee7d3de58e6af6b2464a33bbaf9e0323524b1,8596645,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7443,7443,"<[8596645.0, 8864142.0]>",0x51ea02c4ef71f5548dcdb7e52b4250133662d905,8596645,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7444,7444,"<[8596645.0, 8864142.0]>",0xed9d54a7b2fb215f906e6203715e71feb243c40a,8596645,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7445,7445,"<[8596645.0, 8864142.0]>",0x8d68906313605ad88e8ffb31024c3568e40f3be6,8596645,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7446,7446,"<[8596645.0, 8864142.0]>",0x28efb95eeb0df7d040a44c9b6eb1afed5a8c341b,8596645,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7447,7447,"<[8596647.0, 8864142.0]>",0xd55c33ca29abbf2be2ea162b61ea06f7ed27f2bf,8596647,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7448,7448,"<[8596647.0, 8864142.0]>",0xb12b0611a89d9e2e192a55f9d15640cfff76f1bb,8596647,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7449,7449,"<[8596647.0, 8864142.0]>",0x1183b0647e1208ff093d74bc73a2f9b65305016f,8596647,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7450,7450,"<[8596647.0, 8864142.0]>",0x8b8cb37248a557fcfa246b125def2611f4157188,8596647,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7451,7451,"<[8596650.0, 8864142.0]>",0xe99e66eb8b091b1c57a45ca3b20008d9b1c2de6c,8596650,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7452,7452,"<[8596650.0, 8864142.0]>",0xd5beb25a52677d0b2e8269a98de228e1dde5a4a9,8596650,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7453,7453,"<[8596650.0, 8864142.0]>",0xa3dc9aaa29a50666a31ec49941955b167f9e8495,8596650,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7454,7454,"<[8596650.0, 8864142.0]>",0x023af18bfb3c34e9daae8a1b4a9eb92e06e27458,8596650,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7455,7455,"<[8596650.0, 8864142.0]>",0x1d8118fb1310ef79d418c69367bd6423da75c636,8596650,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7456,7456,"<[8596650.0, 8864142.0]>",0xd275b5812d44f58dfea0aa18a20b97e788d90810,8596650,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7457,7457,"<[8596650.0, 8864142.0]>",0xbf2587badc1f91dd88aa71565c2e4713390f5ba7,8596650,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7458,7458,"<[8596650.0, 8864142.0]>",0xe6db8eb3cd40ed30c56e0cfceb7e09a7e93e941a,8596650,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7459,7459,"<[8596650.0, 8864142.0]>",0xa242bcd7ba399c2f945c3fa8e2cc47c87cd17e47,8596650,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7460,7460,"<[8596650.0, 8864142.0]>",0x0fbbca8998b37b63e4b24449d093bdd8587f722d,8596650,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7461,7461,"<[8596650.0, 8864142.0]>",0xe498a3426c34eb013861d8e02d62fb0b570b66c0,8596650,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7462,7462,"<[8596650.0, 8864142.0]>",0xb3c155026524216226dc22f35d4c082969dcab17,8596650,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7463,7463,"<[8596650.0, 8864142.0]>",0xf6ec8f723b4ae94704c1e91042b8f5024cbda23d,8596650,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7464,7464,"<[8596650.0, 8864142.0]>",0x6344883e0d05081f23cc6acafa1692c734d004c9,8596650,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7465,7465,"<[8596650.0, 8864142.0]>",0x45673d6485fbf8f905c653431939bd6d36cf14d6,8596650,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7466,7466,"<[8596650.0, 8864142.0]>",0x61731780cedbfb2aa140b37817af14125160be9f,8596650,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7467,7467,"<[8596652.0, 8864142.0]>",0xf1ee6875c1095d48bc787dbc2827a6bc55e8d74c,8596652,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7468,7468,"<[8596652.0, 8864142.0]>",0x6cc8b29485f816d624b856eefe0873193d1c8622,8596652,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7469,7469,"<[8596652.0, 8864142.0]>",0xf5f0352e1b199b80cd80c82740bddd52868d7bb8,8596652,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7470,7470,"<[8596652.0, 8864142.0]>",0xd97b2550bf83f43fcde2948c9c68ac118f84fd15,8596652,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7471,7471,"<[8596655.0, 8864142.0]>",0x805ee85098e1b4c2fa37c58cdbefa20a0e5fb5c0,8596655,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7472,7472,"<[8596655.0, 8864142.0]>",0x694239f9b34dea3b46c581b25986b865f4d009f3,8596655,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7473,7473,"<[8596655.0, 8864142.0]>",0xa74cf9fb18defd60b52c1d9486ffa186fd5e5b6c,8596655,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
7474,7474,"<[8596655.0, 8864142.0]>",0x593357390e0cdcf15f01340a1a43c87b33181ed9,8596655,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
